smiles,homo,lumo,gap
NC(=O)NC12CC(C1)C2,-0.2414,0.0548,0.2962
NC(=O)NC12CN(C1)C2,-0.2367,0.0483,0.285
NC(=O)OC12CC(C1)C2,-0.2657,0.0544,0.3202
NC(=O)OC12CN(C1)C2,-0.2455,0.0491,0.2945
[O-]C(=O)CC12CC(C1)[NH2+]2,-0.2528,0.0257,0.2785
CC(=N)OC12CC1CC2,-0.2464,0.0314,0.2778
CC(=N)OC12CC1OC2,-0.2344,0.0217,0.2561
CC(=O)CC12CC1CC2,-0.231,-0.0087,0.2224
CC(=O)CC12CC1CO2,-0.2326,-0.0098,0.2228
CC(=O)CC12CC1OC2,-0.2289,-0.016,0.2128
CC(=O)CC12CCC1N2,-0.2333,-0.0084,0.2249
CC(=O)CC12CCC1O2,-0.2385,-0.0137,0.2248
CC(=O)CC12CN1CC2,-0.2352,-0.0159,0.2193
CC(=O)NC12CC1CC2,-0.2333,0.0326,0.2659
CC(=O)NC12CC1OC2,-0.2299,0.023,0.2529
CC(=O)OC12CC1CC2,-0.2535,0.0148,0.2683
CC(=O)OC12CC1OC2,-0.2422,0.0044,0.2466
NC(=O)CC12CC1CC2,-0.2323,0.0372,0.2695
NC(=O)CC12CC1CO2,-0.2341,0.0377,0.2718
NC(=O)CC12CC1OC2,-0.2344,0.0287,0.2632
NC(=O)CC12CCC1N2,-0.2331,0.0341,0.2672
NC(=O)CC12CCC1O2,-0.2389,0.03,0.269
NC(=O)NC12CC1CC2,-0.2311,0.0545,0.2856
NC(=O)NC12CC1OC2,-0.227,0.0475,0.2746
NC(=O)OC12CC1CC2,-0.252,0.0553,0.3074
NC(=O)OC12CC1OC2,-0.2392,0.0464,0.2856
[O-]C(=O)CC12CC1C[NH2+]2,-0.2494,0.0226,0.272
[O-]C(=O)CC12CC1[NH2+]C2,-0.2537,0.0191,0.2727
CC(=O)CC1=CCCC1,-0.2249,-0.017,0.2079
CC(=O)CC1=CCOC1,-0.2277,-0.0254,0.2024
CC(=O)CC1=NCCO1,-0.2445,-0.0108,0.2337
CC(=O)NC1=CCCC1,-0.2053,0.0067,0.2121
CC(=O)NC1=CCOC1,-0.2151,-0.0015,0.2135
CC(=O)NC1=NCCN1,-0.208,-0.0049,0.2032
CC(=O)NC1=NCCO1,-0.2355,-0.0007,0.2348
C1CC=C(C1)CC(=O)N,-0.2293,0.0155,0.2448
C1C=C(CO1)CC(=O)N,-0.235,0.0039,0.2389
C1COC(=N1)CC(=O)N,-0.2398,0.0112,0.251
C1CC=C(C1)NC(=O)N,-0.2011,0.026,0.2271
C1C=C(CO1)NC(=O)N,-0.2105,0.018,0.2285
C1COC(=N1)NC(=O)N,-0.2316,0.0209,0.2525
[O-]C(=O)CC1=CC[NH2+]C1,-0.2252,-0.004,0.2212
[O-]C(=O)CC1=[NH+]CCN1,-0.1825,0.0419,0.2244
CC(=N)OC1C2CC1C2,-0.2565,0.0327,0.2892
CC(=N)OC1C2CC1O2,-0.2531,0.0241,0.2771
CC(=O)CC1C2CC1C2,-0.2418,-0.0081,0.2337
CC(=O)CC1C2CC1O2,-0.2333,-0.0161,0.2171
CC(=O)CC1C2CN1C2,-0.2278,-0.014,0.2138
CC(=O)CN1C2CC1C2,-0.2259,-0.0074,0.2185
CC(=O)NC1C2CC1C2,-0.2402,0.0343,0.2745
CC(=O)NC1C2CC1O2,-0.2469,0.0244,0.2713
CC(=O)OC1C2CC1C2,-0.2664,0.0164,0.2828
CC(=O)OC1C2CC1O2,-0.2487,0.0067,0.2555
NC(=O)CC1C2CC1C2,-0.2435,0.0348,0.2783
NC(=O)CC1C2CC1O2,-0.231,0.0265,0.2575
NC(=O)CC1C2CN1C2,-0.2342,0.0409,0.2751
NC(=O)CN1C2CC1C2,-0.2279,0.042,0.2699
NC(=O)NC1C2CC1C2,-0.2371,0.058,0.2951
NC(=O)NC1C2CC1O2,-0.2457,0.0502,0.2959
NC(=O)OC1C2CC1C2,-0.266,0.0567,0.3227
NC(=O)OC1C2CC1O2,-0.2453,0.048,0.2933
[O-]C(=O)CC1C2CC1[NH2+]2,-0.2474,0.0157,0.2631
[O-]C(=O)CC1C2C[NH+]1C2,-0.2533,0.0245,0.2778
[O-]C(=O)C[NH+]1C2CC1C2,-0.2453,0.0261,0.2714
CC(=N)OC1C2CCC12,-0.2467,0.0337,0.2804
CC(=N)OC1C2COC12,-0.2432,0.0324,0.2757
CC(=O)CC1C2CCC12,-0.2342,-0.0063,0.2278
CC(=O)CC1C2CCN12,-0.2336,-0.0115,0.2221
CC(=O)CC1C2COC12,-0.238,-0.0087,0.2293
CC(=O)CN1C2CCC12,-0.2355,-0.0082,0.2273
CC(=O)NC1C2CCC12,-0.2355,0.0343,0.2698
CC(=O)NC1C2COC12,-0.2339,0.0328,0.2667
CC(=O)OC1C2CCC12,-0.2607,0.017,0.2777
CC(=O)OC1C2COC12,-0.2411,0.0148,0.2559
NC(=O)CC1C2CCC12,-0.2342,0.0395,0.2737
NC(=O)CC1C2COC12,-0.2328,0.0364,0.2692
NC(=O)CN1C2CCC12,-0.2323,0.0417,0.2739
NC(=O)NC1C2CCC12,-0.2351,0.0553,0.2904
NC(=O)NC1C2COC12,-0.2295,0.0559,0.2854
NC(=O)OC1C2CCC12,-0.2562,0.0564,0.3126
NC(=O)OC1C2COC12,-0.2384,0.0526,0.291
[O-]C(=O)CC1C2C[NH2+]C12,-0.2352,0.0349,0.2702
CC(=N)OC1CC(=O)C1,-0.2417,-0.0208,0.2209
CC(=O)CC1CC(=N)O1,-0.2514,-0.0222,0.2292
CC(=O)CC1CC(=O)C1,-0.2401,-0.0193,0.2207
CC(=O)CC1CC(=O)N1,-0.2457,-0.0264,0.2193
CC(=O)CC1CC(=O)O1,-0.255,-0.0256,0.2294
CC(=O)CN1CC(=O)C1,-0.2413,-0.0346,0.2068
CC(=O)NC1CC(=O)C1,-0.2422,-0.0275,0.2148
CC(=O)OC1CC(=O)C1,-0.2492,-0.0279,0.2213
NC(=O)CC1CC(=N)O1,-0.2485,0.0136,0.262
C1C(CC1=O)CC(=O)N,-0.2369,-0.0146,0.2223
NC(=O)CC1CC(=O)N1,-0.2423,0.016,0.2583
NC(=O)CC1CC(=O)O1,-0.2516,-0.0051,0.2465
C1C(=O)CN1CC(=O)N,-0.2421,-0.0353,0.2068
C1C(CC1=O)NC(=O)N,-0.2391,-0.0247,0.2144
C1C(CC1=O)OC(=O)N,-0.2461,-0.0249,0.2211
[O-]C(=O)CC1CC(=[NH2+])N1,-0.2429,0.008,0.2509
CC(=N)OC1CC1(C)C,-0.2524,0.0326,0.2849
CC(=N)OC1CC1(C)O,-0.2463,0.0314,0.2778
CC(=O)CC1CC1(C)C,-0.2343,-0.0067,0.2275
CC(=O)CC1CC1(C)O,-0.2358,-0.0083,0.2275
CC(=O)CC1NC1(C)C,-0.2345,-0.0079,0.2266
CC(=O)CC1OC1(C)C,-0.2465,-0.013,0.2336
CC(=O)CN1CC1(C)C,-0.2293,-0.0072,0.2221
CC(=O)NC1CC1(C)C,-0.2362,0.0322,0.2683
CC(=O)NC1CC1(C)O,-0.2351,0.0311,0.2662
CC(=O)OC1CC1(C)C,-0.2583,0.0161,0.2744
CC(=O)OC1CC1(C)O,-0.258,0.0151,0.2731
CC1(C)CC1CC(N)=O,-0.234,0.0385,0.2725
CC1(C)CC1NC(N)=O,-0.2375,0.0546,0.2921
CC1(C)CC1OC(N)=O,-0.2533,0.0556,0.3089
CC1(CN1CC(=O)N)C,-0.2286,0.0421,0.2707
CC1(C)NC1CC(N)=O,-0.2312,0.038,0.2692
CC1(C)[NH2+]C1CC([O-])=O,-0.2483,0.0271,0.2755
CC1(C)OC1CC(N)=O,-0.2385,0.0319,0.2704
CC1([NH3+])CC1CC([O-])=O,-0.2421,0.0208,0.2628
CC1(O)CC1CC(N)=O,-0.2354,0.0371,0.2725
CC1(O)CC1NC(N)=O,-0.2356,0.0546,0.2901
CC1(O)CC1OC(N)=O,-0.2519,0.0548,0.3067
CC(=N)OC1CC1C#C,-0.2459,0.0293,0.2752
CC(=N)OC1CC1C#N,-0.2762,0.0146,0.2908
CC(=O)CC1CC1C#C,-0.2424,-0.0102,0.2322
CC(=O)CC1CC1C#N,-0.2554,-0.0204,0.235
CC(=O)CC1NC1C#C,-0.2431,-0.0111,0.232
CC(=O)CC1NC1C#N,-0.2565,-0.0217,0.2348
CC(=O)CC1OC1C#C,-0.2513,-0.0163,0.2349
CC(=O)CC1OC1C#N,-0.2633,-0.0276,0.2358
CC(=O)CN1CC1C#C,-0.2372,-0.0124,0.2248
CC(=O)CN1CC1C#N,-0.2551,-0.0241,0.231
CC(=O)NC1CC1C#C,-0.2394,0.0261,0.2655
CC(=O)NC1CC1C#N,-0.2546,0.0113,0.2659
CC(=O)OC1CC1C#C,-0.2469,0.0115,0.2584
CC(=O)OC1CC1C#N,-0.2831,-0.0014,0.2817
NC(=O)CC1CC1C#C,-0.2377,0.0311,0.2688
NC(=O)CC1CC1C#N,-0.2573,0.0217,0.279
NC(=O)CC1NC1C#C,-0.2359,0.0185,0.2544
NC(=O)CC1NC1C#N,-0.2581,0.0123,0.2704
NC(=O)CC1OC1C#C,-0.2432,0.0024,0.2456
NC(=O)CC1OC1C#N,-0.2643,-0.0066,0.2577
NC(=O)CN1CC1C#C,-0.2359,0.0219,0.2578
NC(=O)CN1CC1C#N,-0.2508,-0.0004,0.2504
NC(=O)NC1CC1C#C,-0.2364,0.0356,0.272
NC(=O)NC1CC1C#N,-0.2488,0.0201,0.2689
NC(=O)OC1CC1C#C,-0.2436,0.0421,0.2857
NC(=O)OC1CC1C#N,-0.2777,0.0231,0.3009
CC(=N)OC1CC1C=O,-0.2536,-0.0272,0.2264
CC(=O)CC1CC1C=O,-0.249,-0.0213,0.2277
CC(=O)CC1CN1C=O,-0.2488,-0.0233,0.2255
CC(=O)CC1NC1C=O,-0.2505,-0.03,0.2205
CC(=O)CC1OC1C=O,-0.2605,-0.0444,0.2161
CC(=O)CN1CC1C=O,-0.2456,-0.0415,0.2041
CC(=O)NC1CC1C=O,-0.2427,-0.0182,0.2245
CC(=O)OC1CC1C=O,-0.2515,-0.0244,0.2271
NC(=O)CC1CC1C=O,-0.2476,-0.0188,0.2288
NC(=O)CC1CN1C=O,-0.2472,0.0066,0.2537
NC(=O)CC1NC1C=O,-0.2462,-0.0426,0.2036
NC(=O)CC1OC1C=O,-0.2606,-0.0434,0.2172
NC(=O)CN1CC1C=O,-0.2451,-0.0419,0.2032
NC(=O)NC1CC1C=O,-0.2408,-0.0159,0.2249
NC(=O)OC1CC1C=O,-0.2512,-0.0216,0.2296
[O-]C(=O)CC1CN1C=[NH2+],-0.2308,-0.0106,0.2202
CC(=N)OC1CC2CC12,-0.2519,0.0349,0.2867
CC(=N)OC1CC2NC12,-0.2298,0.0358,0.2656
CC(=N)OC1CC2OC12,-0.2531,0.0299,0.2829
CC(=N)OC1CN2CC12,-0.2483,0.0272,0.2755
CC(=O)CC1CC2CC12,-0.2396,-0.0079,0.2317
CC(=O)CC1CC2CN12,-0.2362,-0.0082,0.2281
CC(=O)CC1CC2NC12,-0.2282,-0.0043,0.2239
CC(=O)CC1CC2OC12,-0.2441,-0.01,0.2341
CC(=O)CC1CN2CC12,-0.2297,-0.015,0.2147
CC(=O)CC1OC2CC12,-0.2386,-0.0095,0.2291
CC(=O)CN1CC2CC12,-0.2192,-0.01,0.2091
CC(=O)NC1CC2CC12,-0.2391,0.0362,0.2752
CC(=O)NC1CC2NC12,-0.2338,0.0385,0.2724
CC(=O)NC1CC2OC12,-0.2427,0.0316,0.2743
CC(=O)NC1CN2CC12,-0.241,0.0277,0.2687
CC(=O)OC1CC2CC12,-0.2608,0.0188,0.2796
CC(=O)OC1CC2NC12,-0.2345,0.0197,0.2542
CC(=O)OC1CC2OC12,-0.2621,0.0132,0.2753
CC(=O)OC1CN2CC12,-0.2465,0.0102,0.2566
NC(=O)CC1CC2CC12,-0.2421,0.0344,0.2766
NC(=O)CC1CC2NC12,-0.2273,0.0367,0.2641
NC(=O)CC1CC2OC12,-0.2461,0.0328,0.2789
NC(=O)CC1CN2CC12,-0.2277,0.0283,0.2561
NC(=O)CC1OC2CC12,-0.2362,0.0357,0.272
NC(=O)CN1CC2CC12,-0.223,0.0372,0.2603
NC(=O)NC1CC2CC12,-0.2385,0.0591,0.2976
NC(=O)NC1CC2NC12,-0.2318,0.0621,0.2939
NC(=O)NC1CC2OC12,-0.2402,0.0554,0.2957
NC(=O)NC1CN2CC12,-0.2398,0.0515,0.2913
NC(=O)OC1CC2CC12,-0.2605,0.0578,0.3183
NC(=O)OC1CC2NC12,-0.2347,0.0581,0.2928
NC(=O)OC1CC2OC12,-0.2588,0.0542,0.3129
NC(=O)OC1CN2CC12,-0.2427,0.0502,0.2929
[O-]C(=O)CC1CC2[NH2+]C12,-0.152,-0.0191,0.133
[O-]C(=O)CC1C[NH+]2CC12,-0.2612,0.0175,0.2787
[O-]C(=O)CC1[NH2+]C2CC12,-0.2459,0.0271,0.273
[O-]C(=O)C[NH+]1CC2CC12,-0.2417,0.0208,0.2625
CC(=N)OC1CC=CC1,-0.2376,0.0295,0.267
CC(=N)OC1CN=CO1,-0.2569,0.0167,0.2736
CC(=O)CC1CC=CC1,-0.2345,-0.0095,0.2249
CC(=O)CC1CN=CO1,-0.2471,-0.0189,0.2283
CC(=O)CN1CC=CC1,-0.2119,-0.0101,0.2018
CC(=O)NC1CC=CC1,-0.2396,0.0182,0.2578
CC(=O)OC1CC=CC1,-0.2448,0.0186,0.2634
CC(=O)OC1CN=CO1,-0.2657,0.0004,0.2661
NC(=O)CC1CC=CC1,-0.2351,0.0303,0.2654
NC(=O)CC1CN=CO1,-0.2445,0.0089,0.2534
C1C=CCN1CC(=O)N,-0.2162,0.0135,0.2297
NC(=O)NC1CC=CC1,-0.2402,0.0214,0.2616
NC(=O)OC1CC=CC1,-0.2424,0.0261,0.2685
NC(=O)OC1CN=CO1,-0.2638,0.015,0.2787
[O-]C(=O)CC1C[NH+]=CN1,-0.2427,-0.0028,0.24
[O-]C(=O)C[NH+]1CC=CC1,-0.2356,0.0022,0.2379
CC(=N)OC1CCC1=O,-0.2443,-0.0405,0.2037
CC(=N)OC1CNC1=O,-0.248,0.01,0.258
CC(=N)OC1COC1=N,-0.2657,0.0145,0.2802
CC(=N)OC1COC1=O,-0.2691,-0.0175,0.2516
CC(=O)CC1CCC1=O,-0.243,-0.0269,0.2161
CC(=O)CC1CNC1=O,-0.2417,-0.0126,0.2291
CC(=O)CC1COC1=N,-0.246,-0.0166,0.2294
CC(=O)CC1COC1=O,-0.2535,-0.025,0.2285
CC(=O)CC1NCC1=O,-0.2417,-0.0272,0.2145
CC(=O)CC1OCC1=O,-0.2538,-0.0368,0.2171
CC(=O)CN1CCC1=O,-0.2381,-0.0229,0.2152
CC(=O)NC1CCC1=O,-0.2441,-0.027,0.2171
CC(=O)NC1CNC1=O,-0.2526,0.0182,0.2708
CC(=O)NC1COC1=N,-0.2557,0.0112,0.2669
CC(=O)NC1COC1=O,-0.2664,-0.0056,0.2607
CC(=O)OC1CCC1=O,-0.2479,-0.0305,0.2174
CC(=O)OC1CNC1=O,-0.2555,0.0042,0.2597
CC(=O)OC1COC1=N,-0.2728,0.0003,0.2731
CC(=O)OC1COC1=O,-0.2819,-0.0117,0.2702
NC(=O)CC1CCC1=O,-0.2351,-0.0391,0.196
NC(=O)CC1CNC1=O,-0.235,0.0143,0.2493
NC(=O)CC1COC1=N,-0.2374,0.0068,0.2442
NC(=O)CC1COC1=O,-0.2469,-0.0114,0.2354
NC(=O)CC1NCC1=O,-0.2395,-0.0386,0.2008
NC(=O)CC1OCC1=O,-0.2451,-0.0459,0.1992
C1CN(C1=O)CC(=O)N,-0.2361,0.0125,0.2485
NC(=O)NC1CCC1=O,-0.2435,-0.0242,0.2194
NC(=O)NC1CNC1=O,-0.2576,0.0236,0.2812
NC(=O)NC1COC1=N,-0.2609,0.0153,0.2762
NC(=O)NC1COC1=O,-0.2649,-0.0026,0.2624
NC(=O)OC1CCC1=O,-0.2455,-0.0273,0.2182
NC(=O)OC1CNC1=O,-0.2539,0.0205,0.2745
NC(=O)OC1COC1=N,-0.2706,0.0112,0.2818
NC(=O)OC1COC1=O,-0.279,-0.0063,0.2727
[O-]C(=O)CC1CNC1=[NH2+],-0.2428,0.0093,0.2521
[O-]C(=O)CN1CCC1=[NH2+],-0.2403,0.0124,0.2527
CC(=N)OC1CCC=C1,-0.2434,0.0186,0.262
CC(=N)OC1OCC=C1,-0.2455,0.0066,0.2522
CC(=O)CC1CCC=C1,-0.2344,-0.0096,0.2248
CC(=O)CC1COC=N1,-0.2401,-0.0111,0.229
CC(=O)CC1OCC=C1,-0.2334,-0.009,0.2244
CC(=O)NC1CCC=C1,-0.2339,0.0153,0.2492
CC(=O)OC1CCC=C1,-0.2523,0.0104,0.2627
CC(=O)OC1OCC=C1,-0.2537,-0.0009,0.2528
NC(=O)CC1CCC=C1,-0.2316,0.0323,0.2639
NC(=O)CC1COC=N1,-0.2353,0.0028,0.2381
NC(=O)CC1OCC=C1,-0.2325,0.0037,0.2362
NC(=O)NC1CCC=C1,-0.2359,0.0178,0.2537
NC(=O)OC1CCC=C1,-0.2516,0.0135,0.2651
NC(=O)OC1OCC=C1,-0.2545,0.0025,0.2571
[O-]C(=O)CC1CNC=[NH+]1,-0.2427,-0.0028,0.24
[O-]C(=O)CC1[NH2+]CC=C1,-0.244,-0.0016,0.2423
[O-]C(=O)CN1CC[NH+]=C1,-0.1452,0.0001,0.1453
CC(=N)OC1CCCC1,-0.2576,0.0367,0.2943
CC(=N)OC1CCCO1,-0.2532,0.0337,0.2869
CC(=N)OC1CCOC1,-0.2452,0.0287,0.2739
CC(=O)CC1CCCC1,-0.2414,-0.0079,0.2335
CC(=O)CC1CCCO1,-0.2351,-0.0044,0.2307
CC(=O)CC1CCOC1,-0.2446,-0.0118,0.2328
CC(=O)CC1COCO1,-0.2409,-0.0112,0.2297
CC(=O)CC1OCCO1,-0.2417,-0.011,0.2307
CC(=O)NC1CCCC1,-0.2389,0.0394,0.2783
CC(=O)NC1CCOC1,-0.2412,0.0353,0.2765
CC(=O)OC1CCCC1,-0.2634,0.0205,0.2839
CC(=O)OC1CCCO1,-0.2634,0.0173,0.2806
CC(=O)OC1CCOC1,-0.2524,0.0122,0.2645
C1CCC(C1)CC(=O)N,-0.2429,0.0356,0.2785
NC(=O)CC1CCCO1,-0.232,0.039,0.2709
NC(=O)CC1CCOC1,-0.2445,0.0302,0.2748
NC(=O)CC1COCO1,-0.2407,0.0314,0.2721
C1COC(O1)CC(=O)N,-0.2389,0.0345,0.2734
C1CCC(C1)NC(=O)N,-0.2376,0.0614,0.299
NC(=O)NC1CCOC1,-0.2383,0.0572,0.2955
C1CCC(C1)OC(=O)N,-0.2635,0.0591,0.3226
NC(=O)OC1CCCO1,-0.2638,0.0586,0.3224
NC(=O)OC1CCOC1,-0.2485,0.0528,0.3013
[O-]C(=O)CC1CCC[NH2+]1,-0.2487,0.0275,0.2762
[O-]C(=O)CC1CC[NH2+]C1,-0.2366,0.0363,0.2729
[O-]C(=O)C[NH+]1CCCC1,-0.2429,0.0215,0.2644
CC(=O)CN=C(C#N)N,-0.2482,-0.0506,0.1977
NC(=[NH+]CC([O-])=O)C#C,-0.2515,-0.0434,0.2081
C(C(=O)N)N=C(C#N)N,-0.247,-0.041,0.2061
CC(=O)CN=C(C=O)N,-0.2372,-0.0672,0.17
C(C(=O)N)N=C(C=O)N,-0.2353,-0.0615,0.1739
CC(=O)CN=C1CCO1,-0.2348,-0.0039,0.2308
C1COC1=NCC(=O)N,-0.236,0.0252,0.2613
[O-]C(=O)C[NH+]=C1CCN1,-0.2449,0.0099,0.2548
CC(=O)NC=NC1CC1,-0.2345,-0.0138,0.2207
CC(=O)OC=NC1CC1,-0.2494,-0.0175,0.2318
C1CC1N=CNC(=O)N,-0.2307,0.0047,0.2354
C1CC1N=COC(=O)N,-0.2438,0.0065,0.2503
[O-]C(=O)C[NH+]=CN1CC1,-0.1423,0.0166,0.1589
CC(=O)NC=NCC#C,-0.2483,-0.0137,0.2346
CC(=O)NC=NCC#N,-0.2653,-0.028,0.2373
CC(=O)OC=NCC#C,-0.2665,-0.02,0.2465
CC(=O)OC=NCC#N,-0.2852,-0.0341,0.2511
C#CCN=CNC(=O)N,-0.2435,0.005,0.2485
C(C#N)N=CNC(=O)N,-0.2555,-0.0112,0.2443
C#CCN=COC(=O)N,-0.2636,0.0041,0.2677
C(C#N)N=COC(=O)N,-0.283,-0.0125,0.2704
CC(=O)CN=CNC=O,-0.245,-0.0262,0.2188
CC(=O)CN=COC=O,-0.2624,-0.0333,0.2291
CC(=O)NC=NCC=O,-0.2404,-0.0256,0.2147
CC(=O)OC=NCC=O,-0.2534,-0.0345,0.219
C(C(=O)N)N=CNC=O,-0.238,-0.0208,0.2172
C(C(=O)N)N=COC=O,-0.2611,-0.0231,0.238
C(C=O)N=CNC(=O)N,-0.2374,-0.0185,0.2188
C(C=O)N=COC(=O)N,-0.2497,-0.0259,0.2238
[O-]C(=O)CN=CNC=[NH2+],-0.1528,-0.03,0.1228
CC(=N)OCC#CC#C,-0.2472,-0.0249,0.2223
CC(=N)OCC#CC#N,-0.285,-0.0613,0.2237
CC(=O)CCC#CC#C,-0.2403,-0.0214,0.2189
CC(=O)CCC#CC#N,-0.2653,-0.0395,0.2258
CC(=O)NCC#CC#C,-0.2449,-0.0248,0.2201
CC(=O)NCC#CC#N,-0.2671,-0.0513,0.2158
CC(=O)OCC#CC#C,-0.2532,-0.031,0.2222
CC(=O)OCC#CC#N,-0.2894,-0.0588,0.2306
C#CC#CCCC(=O)N,-0.2404,-0.01,0.2304
C(CC(=O)N)C#CC#N,-0.2669,-0.0375,0.2294
C#CC#CCNC(=O)N,-0.2447,-0.0218,0.2229
C(C#CC#N)NC(=O)N,-0.2689,-0.0481,0.2208
C#CC#CCOC(=O)N,-0.251,-0.0293,0.2217
C(C#CC#N)OC(=O)N,-0.2888,-0.0568,0.2319
CC(=N)OCC#CC=O,-0.2694,-0.0638,0.2056
CC(=O)CCC#CC=O,-0.2591,-0.0603,0.1988
CC(=O)NCC#CC=O,-0.2606,-0.0667,0.1939
CC(=O)OCC#CC=O,-0.2746,-0.0695,0.205
C(CC(=O)N)C#CC=O,-0.2612,-0.0585,0.2026
C(C#CC=O)NC(=O)N,-0.2628,-0.0641,0.1987
C(C#CC=O)OC(=O)N,-0.273,-0.0677,0.2053
CC(=N)OCC(=O)C#C,-0.2663,-0.06,0.2063
CC(=N)OCC(=O)C#N,-0.2869,-0.1003,0.1866
CC(=O)CCC(=O)C#C,-0.251,-0.0588,0.1921
CC(=O)CCC(=O)C#N,-0.2647,-0.088,0.1767
CC(=O)CNC(=N)C#N,-0.2535,-0.0406,0.2129
CC(=O)CNC(=O)C#C,-0.2586,-0.033,0.2256
CC(=O)COC(=N)C#C,-0.2516,-0.0325,0.2191
CC(=O)COC(=N)C#N,-0.2653,-0.0595,0.2058
CC(=O)COC(=O)C#C,-0.2579,-0.0438,0.2141
CC(=O)COC(=O)C#N,-0.2745,-0.0753,0.1991
CC(=O)NCC(=O)C#C,-0.2458,-0.0739,0.1719
CC(=O)NCC(=O)C#N,-0.2643,-0.1014,0.1629
CC(=O)OCC(=O)C#C,-0.2722,-0.0657,0.2065
CC(=O)OCC(=O)C#N,-0.2929,-0.0953,0.1976
NC(=[NH2+])C[N-]C(=O)C#N,-0.2656,-0.0485,0.217
C#CC(=O)CCC(=O)N,-0.2526,-0.0566,0.196
C(CC(=O)N)C(=O)C#N,-0.2664,-0.0855,0.1809
C(C(=O)N)NC(=N)C#N,-0.2459,-0.0597,0.1862
C#CC(=O)NCC(=O)N,-0.2554,-0.022,0.2335
NC(=O)COC(=N)C#C,-0.2525,-0.0307,0.2217
NC(=O)COC(=N)C#N,-0.2659,-0.0578,0.2082
C#CC(=O)OCC(=O)N,-0.2595,-0.0426,0.2169
C(C(=O)N)OC(=O)C#N,-0.277,-0.0682,0.2088
C#CC(=O)CNC(=O)N,-0.2543,-0.0696,0.1848
C(C(=O)C#N)NC(=O)N,-0.2713,-0.0968,0.1745
C#CC(=O)COC(=O)N,-0.2688,-0.0632,0.2056
C(C(=O)C#N)OC(=O)N,-0.2892,-0.0921,0.1971
[O-]C(=O)CNC(=[NH2+])C#C,-0.2515,-0.0434,0.2081
CC(=N)OCC(=O)C=O,-0.264,-0.107,0.157
CC(=O)CCC(=O)C=O,-0.2546,-0.0968,0.1577
CC(=O)CNC(=N)C=O,-0.2398,-0.0675,0.1723
CC(=O)CNC(=O)C=O,-0.2489,-0.0714,0.1775
CC(=O)COC(=N)C=O,-0.2605,-0.0802,0.1802
CC(=O)COC(=O)C=O,-0.2667,-0.0856,0.1811
CC(=O)NCC(=O)C=O,-0.2553,-0.109,0.1463
CC(=O)OCC(=O)C=O,-0.2602,-0.1031,0.157
C(CC(=O)N)C(=O)C=O,-0.25,-0.0928,0.1572
C(C(=O)N)NC(=N)C=O,-0.2371,-0.0842,0.1528
C(C(=O)N)NC(=O)C=O,-0.2457,-0.0682,0.1775
NC(=O)COC(=N)C=O,-0.2613,-0.0783,0.183
C(C(=O)N)OC(=O)C=O,-0.2656,-0.0837,0.1819
C(C(=O)C=O)NC(=O)N,-0.257,-0.1071,0.1499
C(C(=O)C=O)OC(=O)N,-0.2544,-0.0999,0.1544
CC(=N)OCC(C)(C)O,-0.2604,0.0336,0.294
CC(=O)CCC(C)(C)C,-0.2413,-0.0066,0.2347
CC(=O)CCC(C)(C)O,-0.2383,-0.0031,0.2353
CC(=O)COC(C)(C)C,-0.2408,-0.006,0.2347
CC(=O)NCC(C)(C)C,-0.2412,0.0355,0.2767
CC(=O)NCC(C)(C)O,-0.2384,0.0386,0.277
CC(=O)OCC(C)(C)C,-0.2661,0.0187,0.2848
CC(=O)OCC(C)(C)O,-0.2686,0.0164,0.2851
CC(C)(C)CCC(=O)N,-0.2429,0.0359,0.2788
CC(C)(C)CNC(=O)N,-0.2434,0.0546,0.2979
CC(C)(C)COC(=O)N,-0.2652,0.0578,0.3229
CC(C)(C)[NH2+]CC([O-])=O,-0.2421,0.0236,0.2657
CC(C)(C)OCC(=O)N,-0.2392,0.0417,0.2809
CC(C)([NH3+])CCC([O-])=O,-0.2357,0.0349,0.2706
CC(C)(CCC(=O)N)O,-0.2445,0.0363,0.2808
CC(C)(CNC(=O)N)O,-0.2398,0.0558,0.2957
CC(C)(COC(=O)N)O,-0.2539,0.0441,0.298
CC(=N)OCC1(C)CC1,-0.2577,0.0363,0.294
CC(=N)OCC1(C)CN1,-0.2465,0.0257,0.2721
CC(=N)OCC1(C)CO1,-0.2622,0.0315,0.2936
CC(=N)OCC1(O)CC1,-0.2485,0.029,0.2775
CC(=O)CCC1(CC1)C,-0.2412,-0.0072,0.234
CC(=O)CCC1(C)CO1,-0.2446,-0.0097,0.235
CC(=O)CCC1(CC1)O,-0.2371,-0.0044,0.2327
CC(=O)COC1(CC1)C,-0.2371,-0.0139,0.2232
CC(=O)NCC1(CC1)C,-0.2396,0.0374,0.2769
CC(=O)NCC1(C)CN1,-0.2427,0.0314,0.2741
CC(=O)NCC1(C)CO1,-0.2452,0.0324,0.2775
CC(=O)NCC1(CC1)O,-0.245,0.0285,0.2736
CC(=O)OCC1(CC1)C,-0.2632,0.0196,0.2829
CC(=O)OCC1(C)CN1,-0.2446,0.0082,0.2528
CC(=O)OCC1(C)CO1,-0.2704,0.0141,0.2845
CC(=O)OCC1(CC1)O,-0.2545,0.0095,0.2641
CC1(CC1)[NH2+]CC([O-])=O,-0.2447,0.0236,0.2683
