smiles,lumo,gap,energy,ionization_potential aip,electron_affinity aea
C1=Cc2sc3c(sc4cc5c(cc43)sc3c5sc4c5sc6c7c(sc6c5sc34)-c3sccc3C7)c2C1,-8.41828963,1.69603232,-94.18779371,11.0222905,-7.378653836
c1cc2sc3c(sc4c5nsnc5c5[se]c6c7[nH]ccc7[se]c6c5c43)c2[nH]1,-8.36768445,1.88238216,-71.85872491,11.3272454,-6.794968218
c1cc2c([nH]1)sc1c3sc4c5sc6c(ccc7nc8cc9nsnc9cc8nc76)c5sc4c3[se]c21,-9.32843369,1.10418664,-92.30106792,11.37526046,-7.799264528
c1cc2c(s1)-c1sc3c([nH]c4cc5[nH]c6ccsc6c5cc43)c1C2,-7.86682005,2.12056957,-63.05592466,11.26231954,-6.466421856
c1ccc2c(c1)Sc1c3c(c4c(c1S2)c1n[se]nc1c1[nH]c2c5sc6ccsc6c5sc2c14)Cc1ccsc1-3,-8.50618098,1.65763244,-102.3657732,11.07385801,-7.38824776
C1=Cc2sc3c4c(sc3c2OC1)-c1sc2cc3cc[nH]c3cc2c1C4,-8.26744417,1.70411013,-67.20810036,11.29728347,-6.743124242
C1=Cc2cc3c(cc2C1)-c1c([nH]c2c1sc1c2[nH]c2cc[se]c21)CC3,-7.41754118,2.47974187,-65.39419382,11.14284381,-6.274782034
c1cc2[nH]c3c4c(sc3c2[nH]1)-c1[se]c2c(sc3cc[nH]c32)c1C4,-7.64008229,1.87420347,-61.12000978,10.94688853,-5.977219661
c1cc2c([nH]1)sc1c2sc2c1[se]c1c3nsnc3c3sc4cc[nH]c4c3c21,-8.4341448,1.92360875,-72.20614441,11.45491258,-6.840886095
c1cc2sc3c(c2s1)Cc1c-3sc2c1Cc1c-2sc2c1sc1c2sc2c3sccc3sc21,-8.43059234,1.50013598,-84.63894565,11.09077806,-7.174861131
c1cc2sc3c4cc5c(cc4sc3c2[nH]1)-c1[nH]c2ccsc2c1OC5,-7.87238257,2.09962577,-67.76288957,11.25432293,-6.435695287
C1=Cc2sc3[nH]ccc3c2C1,-7.26168583,2.93655072,-29.66241493,12.36847166,-5.016947042
c1cc2sc3c(sc4c3sc3c5n[se]nc5c5sc6cc[nH]c6c5c34)c2[nH]1,-8.52858147,1.83044441,-72.20633096,11.46826031,-6.939864841
C1=Cc2sc3c(c2C1)Cc1c-3sc2c1[nH]c1sc3ccc4nc5cnccc5nc4c3c12,-8.91465221,1.34326347,-83.17213915,11.35505926,-7.488009378
c1cc2c3c([nH]c2[nH]1)Cc1c-3sc2c1[se]c1c3ccsc3[nH]c21,-7.21710611,2.29338096,-61.10507787,10.88973969,-5.759560842
C1=Cc2[nH]c3cc4sc5cc[nH]c5c4cc3c2CO1,-7.5843389,2.40699703,-51.90327792,11.50891877,-5.90338071
C1=Cc2cc3c(cc2C1)C1=C(C3)c2sc3c(c2C1)Cc1cc2ccsc2cc1-3,-8.37592404,1.72854191,-70.99280891,11.40659084,-7.035631282
c1nnc2c(n1)c1sc3cc[nH]c3c1c1c2sc2[nH]c3c4sccc4sc3c21,-8.57282889,1.81545647,-74.68314107,11.49657894,-7.071034674
c1ccc2c3c(sc2c1)-c1[nH]c2c(sc4c5sccc5sc24)c1C3,-8.08297677,1.99910963,-63.00960336,11.46302402,-6.649125726
C1=Cc2sc3c(c2C1)Cc1c-3[se]c2cc3c(cc12)sc1cc[se]c13,-8.19132851,1.82382425,-61.75900442,11.34881315,-6.739570161
c1cc2sc3c4c(sc3c2[nH]1)-c1sc2[nH]c3cc[nH]c3c2c1C4,-7.53307393,2.08742909,-61.46616461,11.02803374,-5.921554388
c1cc2c([nH]1)-c1sc3c(oc4c3[nH]c3[nH]c5ccsc5c34)c1C2,-7.40161476,2.24494502,-62.44950722,11.10162724,-5.972899851
c1cc2sc3c(sc4c5sc6c7[nH]c8sc9ccsc9c8c7[nH]c6c5c5nsnc5c34)c2s1,-8.55790371,1.57060979,-88.4080358,11.19686442,-7.188864934
c1ccc2c(c1)[nH]c1sc3c4sc5c6sc7ccccc7c6sc5c4sc3c12,-8.06960994,2.14365745,-73.0769147,11.37170066,-6.837959509
C1=Cc2[nH]c3c([nH]c4cc5c(cc43)sc3c4cc6sccc6cc4sc53)c2C1,-8.02672408,2.00697063,-72.60034919,11.14185249,-6.784989798
C1=Cc2sc3c([nH]c4c5sc6c(c5sc43)Cc3cc4c(cc3-6)sc3ccsc34)c2C1,-8.18904549,1.82416946,-78.36311741,11.13922932,-6.984777257
c1cc2oc3c(sc4c5n[nH]nc5c5c(c34)Cc3c-5sc4c3sc3c4sc4c5sccc5sc43)c2s1,-8.41860095,1.76193742,-96.7844676,11.16860838,-7.328917384
c1ccc2c(c1)Cc1cc3c(cc1-2)sc1cc2c(cc13)sc1sccc12,-8.12257492,2.5413645,-66.22005854,11.71109485,-6.879301245
c1cc2[se]c3c4sc5c(c4sc3c2[nH]1)Cc1ccsc1-5,-7.88844961,2.00508092,-53.11612238,11.439798,-6.163927961
c1cc2[nH]c3sc4c5[nH]c6c7ccc8nsnc8c7sc6c5sc4c3c2s1,-8.50663204,1.79954991,-72.53660996,11.48048286,-7.040791924
c1cc2c([nH]1)-c1sc3c(sc4ccsc43)c1C2,-7.7993788,2.20381494,-45.5326205,11.76569262,-5.900936855
C1=Cc2cc3c(cc2CO1)-c1[se]c2c([se]c4cc5c(cc42)COC=C5)c1C3,-8.15517786,1.9891641,-72.28301764,11.28276265,-6.82075619
c1cc2c(s1)-c1sc3c4sc5c6sc7ccsc7c6[se]c5c4c4nsnc4c3c1C2,-8.72658535,1.52272359,-79.54598039,11.45816788,-7.333426041
c1cc2[nH]c3c4[nH]c5[nH]c6ccc7nsnc7c6c5c4sc3c2s1,-8.28750672,1.84095116,-64.64150202,11.45115659,-6.66150909
c1ccc2c(c1)Cc1c-2sc2c1sc1c3c(sc12)C1=C(C3)c2sccc2C1,-8.40312358,1.59032873,-69.88069109,11.37812881,-6.992920541
C1=Cc2cc3sc4c5cc6sc7c8c(sc7c6cc5sc4c3cc2C1)-c1sc2ccsc2c1C8,-8.41509374,1.79945693,-87.88103267,11.16464286,-7.315224879
C1=Cc2sc3c(c2C1)Cc1c-3c2nsnc2c2c1[se]c1c3[nH]ccc3[se]c12,-8.60300457,1.38543475,-70.79018394,11.35747672,-7.003558293
C1=Cc2sc3cc4c(cc3c2OC1)[nH]c1sc2c3sc5ccccc5c3sc2c14,-8.0343196,2.04637158,-77.26676295,11.21188484,-6.927466511
c1cc2cc3sc4c5c(sc4c3cc2[nH]1)-c1sc2cc[nH]c2c1C5,-7.93480954,1.96885354,-63.06215025,11.23414458,-6.392155687
c1cc2sc3c(sc4c5[nH]c6ccc7nsnc7c6c5[se]c43)c2[nH]1,-8.42623846,1.78869006,-64.26999238,11.54361086,-6.839406067
c1cc2[se]c3c(c2s1)Cc1c-3sc2cc3c(cc12)sc1c3[se]c2c3[se]ccc3[se]c12,-8.17010801,1.7680209,-77.44215066,10.95792928,-6.950416878
c1cc2c(s1)-c1sc3c(c1C2)Cc1cc2cc4c(cc2cc1-3)sc1ccsc14,-8.38488349,1.8396256,-72.00960843,11.3976138,-7.096312976
C1=Cc2sc3c([se]c4c3sc3c5[nH]c6c(c5sc34)COc3c-6sc4c3Cc3ccsc3-4)c2C1,-8.22186127,1.50585609,-88.52216234,10.88896417,-7.061608101
c1cc2c(s1)-c1[nH]c3cc4cc5ccsc5cc4cc3c1C2,-8.26817589,1.81015595,-56.69193084,11.57626345,-6.678247911
C1=Cc2sc3c([nH]c4[nH]c5c([nH]c6ccsc65)c43)c2OC1,-7.40373124,2.29696048,-58.22264047,11.12531912,-5.939566158
C1=CC2=C(C1)C1=C(C2)c2[se]c3c(c2C1)Cc1cc2c(cc1-3)[se]c1c3cc4sccc4cc3sc21,-8.41216556,1.40591425,-86.14964944,10.93436312,-7.241677363
c1ccc2c3c(sc2c1)-c1sc2c(sc4c5ccccc5sc24)c1C3,-8.39271939,1.98199594,-64.59330206,11.66932072,-6.952438685
C1=Cc2sc3c4c(sc3c2C1)-c1c([nH]c2c1[se]c1cc[se]c12)C4,-7.69135534,2.08260559,-60.17119692,11.13052901,-6.365033268
C1=Cc2sc3c(sc4c3sc3c4sc4c3sc3c4sc4c5sccc5[se]c43)c2C1,-8.28620421,1.75742629,-76.86644709,11.16766006,-7.024969583
c1cc2c([nH]1)sc1c2[nH]c2c1[se]c1c3sc4cc[se]c4c3c3nsnc3c21,-8.40220265,1.60172395,-71.85479954,11.27117603,-6.756449121
C1=Cc2[nH]c3cc4sc5c6c(c7sc8cc[nH]c8c7c5c4cc3c2C1)Sc1ccccc1S6,-7.89136947,2.18138551,-85.83856648,11.02099388,-6.893861521
c1cc2sc3c4nsnc4c4c(c3c2[nH]1)-c1sc2c(c1C4)CC1=C2Cc2ccsc21,-8.72487991,1.44510432,-78.9081787,11.44279969,-7.326971769
c1cc2c(s1)-c1sc3cc4c(cc3c1C2)sc1c2c(sc14)-c1sccc1C2,-8.3214693,1.83997127,-70.39508414,11.3802796,-6.991910453
c1cc2sc3c(c2s1)Cc1c-3[se]c2c1Cc1cc3cc[se]c3cc1-2,-8.17541836,1.82024089,-61.76514448,11.36390378,-6.687552849
c1cc2c(s1)-c1[nH]c3c(sc4c3[nH]c3c5c(sc34)C3=C(OC5)c4sc5ccsc5c4C3)c1C2,-8.20658766,1.40389973,-88.90453589,10.82974372,-6.961944443
c1cc2[nH]c3cc4c5c(sc4cc3c2[nH]1)-c1sccc1C5,-7.84648011,2.11997879,-55.12307187,11.41931326,-6.176204928
c1cnc2nc3c(nc2c1)c1sccc1c1c3sc2c3cc4c(cc3[se]c21)[nH]c1cc[nH]c14,-8.77455497,1.46510121,-85.52497033,11.20227568,-7.315138347
c1ccc2cc3c(cc2c1)[nH]c1c3[nH]c2c3cc4sccc4cc3sc21,-8.11340389,2.12333161,-66.79238532,11.39022346,-6.821680561
c1ccc2c(c1)Sc1c(c3sc4[nH]c5c6[nH]ccc6sc5c4c3c3c1sc1ccsc13)S2,-7.7377934,2.20142076,-84.72964247,10.94099073,-6.651038416
C1=CC2=C(C1)c1[nH]c3cc4c(cc3c1C2)sc1c2[nH]ccc2[se]c41,-7.92692504,1.87132594,-62.18813708,11.12646799,-6.435301266
c1ccc2c(c1)OCc1c-2sc2c1[nH]c1c3[nH]c4c(c3sc12)Cc1c-4[nH]c2c1Cc1ccsc1-2,-7.96457376,1.71401714,-90.55839323,10.8119393,-6.868889891
C1=Cc2c(c3nc4c5nsnc5c5nsnc5c4nc3c3[nH]c4c(c23)Cc2c-4sc3c4c(sc23)C=CC4)C1,-8.83021748,1.70398943,-100.0975017,11.50868584,-7.930710828
c1ccc2c(c1)c1ncccc1c1nc3c(nc21)c1sc2c(c1c1c4oc5cc6c7c(sc6cc5c4sc31)-c1sccc1C7)Cc1c-2sc2ccsc12,-8.78782243,1.65720473,-136.590839,11.01589228,-7.982661745
c1cc2[nH]c3c([nH]c4c3sc3c4sc4c5sc6ccsc6c5sc34)c2s1,-7.94770064,1.96077099,-69.86791702,11.13017282,-6.55303547
c1cc2sc3c(sc4c3sc3c4sc4c3sc3c4sc4c5sc6cc[nH]c6c5[se]c34)c2[nH]1,-8.03521563,1.78627346,-85.39553002,10.82543806,-6.776024186
c1cc2c(s1)-c1sc3c(sc4c3sc3c5sc6c7cc8sccc8cc7[se]c6c5[se]c43)c1C2,-8.30422481,1.69985557,-86.0734499,11.00275707,-7.161111211
c1nnc2c(n1)c1sc3c4[nH]c5sccc5c4sc3c1c1c2[nH]c2ccsc21,-8.5125924,1.89789728,-74.68291737,11.42999129,-7.027301056
C1=CC2=C(C1)c1cc3sc4c([nH]c5c4[nH]c4ccsc45)c3cc1C2,-7.90745969,2.05805221,-62.52819134,11.25656678,-6.483882595
c1cc2c(s1)C1=C(C2)c2sc3c([nH]c4sc5c6sc7ccsc7c6sc5c43)c2C1,-8.06324242,1.8174836,-76.73566695,11.05709551,-6.864438922
c1ccc2c3c(sc2c1)-c1sc2c(c1C3)Cc1cc[se]c1-2,-8.23378072,1.85414183,-54.17811604,11.66370864,-6.597498081
c1cc2[se]c3c4c([nH]c3c2s1)Cc1c-4sc2c1sc1ccsc12,-7.67470801,2.25123581,-61.03963441,11.25270194,-6.357826057
c1cc2c([nH]1)sc1c2[nH]c2c1sc1c2sc2c3nsnc3c3sc4c5sccc5sc4c3c21,-8.45860184,1.79960921,-88.4122292,11.21211151,-7.118576527
c1cc2sc3c4c(sc3c2[nH]1)-c1[se]c2c(c1C4)Cc1c-2sc2c1sc1ccsc12,-8.20630966,1.51200232,-76.39933047,10.98730698,-6.79508169
c1ccc2c(c1)c1ncccc1c1nc3c(nc21)c1c(c2c4sccc4sc32)-c2sc3c4nsnc4c4ccccc4c3c2C1,-9.08689975,1.73416595,-114.9732223,11.49811612,-8.103904859
C1=Cc2cc3c(cc2C1)C1=C(C3)c2sc3c(sc4cc5c(cc43)CC=C5)c2C1,-8.37868276,1.79380107,-70.98936686,11.42693681,-7.061487826
c1cc2c([nH]c3c2sc2c4sc5c([nH]c6c7sccc7sc65)c4c4nsnc4c32)s1,-8.59957632,1.56700675,-80.48088928,11.34028428,-7.099881751
c1cc2c([nH]1)c1nsnc1c1sc3c4sc5c6[nH]c7sccc7c6sc5c4sc3c21,-8.4241134,1.8368784,-80.48333511,11.32526685,-7.072324766
c1cc2sc3cc4c(ccc5c6[nH]c7ccsc7c6sc45)cc3c2s1,-8.12620509,2.19201397,-65.13971251,11.46685893,-6.761582007
c1cc2c(s1)-c1[nH]c3c([nH]c4ccsc43)c1C2,-7.54634821,2.249807,-45.56021888,11.57332516,-5.749358472
c1ccc2c(c1)Cc1cc3c(cc1-2)[nH]c1cc2c(cc13)sc1c3[nH]c4cc[nH]c4c3sc21,-7.93757295,2.16745866,-82.20424125,11.02204016,-6.778810633
C1=Cc2cc3sc4c(sc5c6cc7sc8c(c7cc6sc54)COC=C8)c3cc2CO1,-8.34356265,1.92316269,-81.42678353,11.28996523,-7.115798515
c1ccc2c(c1)ccc1nc3c(nc12)c1[nH]c2sccc2c1c1c3[nH]c2c3sc4ccsc4c3sc21,-8.58623298,1.81559462,-93.2715776,11.21279098,-7.369822649
C1=Cc2sc3c(sc4c3[nH]c3[nH]c5c([nH]c6sc7ccsc7c65)c34)c2C1,-7.55494053,2.20685735,-69.37959201,10.94650811,-6.297150077
c1cc2sc3cc4cc5c(cc4cc3c2[nH]1)[se]c1ccc2nsnc2c15,-8.75639226,1.6435338,-67.4588681,11.67173601,-7.22079343
c1cc2c(s1)-c1sc3c([se]c4c5sccc5[se]c34)c1CO2,-8.09894221,1.84665186,-57.43740683,11.46801541,-6.460294665
C1=Cc2c3c(c4n[se]nc4c2C1)Cc1c-3c2sccc2c2ccsc12,-8.8168288,1.78253082,-64.78417175,11.84408294,-7.191527841
C1=Cc2sc3ccc4sc5c(c4c3c2OC1)OCc1c-5ccc2c1sc1ccsc12,-8.34820418,1.77316736,-81.42363154,11.27858352,-7.053673256
c1cc2cc3c(cc2[nH]1)sc1c2sc4c5cc6c(ccc7nsnc76)cc5sc4c2[se]c31,-8.57852783,1.85940378,-83.3302362,11.38504132,-7.429707321
C1=Cc2sc3c(sc4c3[nH]c3c5cc6sccc6cc5sc34)c2C1,-8.07256429,2.04507031,-63.0088498,11.42466575,-6.685022189
C1=Cc2sc3c(sc4c3sc3c4sc4c5sc6c7sc8c(c7sc6c5sc34)Cc3ccccc3-8)c2C1,-8.44133834,1.66009804,-94.18676965,11.07126095,-7.380278901
c1cc2c([nH]c3c2sc2c4cc5sc6ccsc6c5cc4[se]c32)s1,-7.88377663,2.26378897,-63.1733735,11.33709946,-6.483476329
c1ccc2c(c1)ccc1c3sc4c(c3sc21)CC1=C4Cc2c1sc1ccsc21,-8.45653173,1.64780206,-72.00482029,11.4076042,-7.132397197
c1ccc2c(c1)Cc1c-2sc2[nH]c3c4sc5c6sc7cc8cc[nH]c8cc7c6sc5c4[se]c3c12,-7.9525452,2.06684422,-88.12217904,10.90684967,-6.941831409
c1cc2sc3cc4c5c(sc4cc3c2[nH]1)-c1sc2ccsc2c1C5,-8.13326934,1.97370484,-63.01839479,11.41234116,-6.594307001
c1cc2cc3sc4cc5cc[se]c5cc4c3cc2s1,-8.03488654,2.52576,-48.8946498,11.9137659,-6.443375977
c1ccc2c(c1)sc1ccc3nsnc3c12,-9.03614416,2.13371545,-42.35941839,12.85269634,-6.89709233
c1cc2[nH]c3c4n[se]nc4c4sc5c6c(sc5c4c3c2[nH]1)-c1[se]ccc1C6,-8.42373468,1.71125747,-71.33997624,11.32373757,-6.92778434
c1ccc2c(c1)sc1cc3[nH]c4c([nH]c5c4sc4c6cc7sc8ccsc8c7cc6sc54)c3cc12,-8.10078685,2.05762007,-90.59993104,11.03086291,-7.117006974
c1cc2c([nH]1)[se]c1c3[nH]c4c([nH]c5c4sc4c6sccc6sc54)c3sc21,-7.55393222,2.08270959,-69.55605096,10.87013905,-6.201083767
c1cc2sc3c(c2[nH]1)Cc1c-3sc2[nH]c3ccsc3c12,-7.48614831,2.29632772,-53.49622953,11.34428953,-5.918972026
C1=Cc2sc3c([se]c4c3[nH]c3ccsc34)c2C1,-7.77314534,2.18322873,-45.1757961,11.64876605,-5.972895497
c1cc2c(s1)-c1sc3c4c([nH]c3c1C2)C1=C(C4)c2[se]ccc2C1,-8.06602088,1.5884085,-60.01088178,11.21689065,-6.515876671
c1ccc2c(c1)sc1c2sc2c3sc4c(c3sc21)CC1=C4Cc2cc[nH]c21,-8.22743817,1.66709399,-70.43212673,11.23281177,-6.807315119
c1cc2c([nH]1)c1nsnc1c1sc3c([nH]c4c5sccc5sc43)c21,-8.45036233,1.92078097,-64.62294291,11.67346883,-6.839387835
c1ccc2cc3c(cc2c1)[se]c1ccc2sc4c5sccc5sc4c2c13,-8.28132685,2.22388573,-66.36375623,11.61057158,-6.951517579
c1cc2c([nH]1)c1n[se]nc1c1[nH]c3[se]c4c5[se]c6cc[se]c6c5[se]c4c3c21,-8.11039249,1.83935213,-70.80969109,11.04624851,-6.701682913
c1ccc2c3c(sc2c1)-c1sc2c(c1C3)Cc1c-2[nH]c2sccc12,-8.08351351,1.87571368,-62.49362544,11.40898572,-6.573396672
c1cc2c(s1)-c1sc3c(sc4c5sc6c(c5sc34)CCC6)c1C2,-8.08741033,1.95426926,-61.94767384,11.50607899,-6.468609653
c1cc2c(ccc3c4[nH]c5c(sc6c7sccc7sc56)c4sc23)[nH]1,-7.70600625,2.33111824,-63.57096743,11.29239086,-6.359058733
c1cc2c([nH]c3c2[se]c2c4[nH]c5c6[se]ccc6c6n[se]nc6c5c4[se]c32)[se]1,-8.14138986,1.69094504,-70.79584187,11.0279034,-6.693242481
C1=Cc2ccc3c([nH]c4c3sc3c5cc6ccccc6cc5sc43)c2C1,-8.29207173,2.14774098,-66.24406756,11.56869133,-6.974624139
c1cc2sc3c(oc4c5c(sc43)-c3sc4cc[se]c4c3C5)c2s1,-8.22143441,1.85323984,-61.9951617,11.52592372,-6.67968685
c1cc2c([nH]c3c4c(sc32)-c2[nH]c3c(sc5ccsc53)c2C4)o1,-7.73062096,2.08788223,-62.42028005,11.29659856,-6.183862216
c1cc2cc3c(cc2[nH]1)[nH]c1c3[nH]c2[se]c3c4c(sc3c21)-c1[se]ccc1C4,-7.53933525,2.16476361,-70.32152043,10.80303791,-6.322282254
c1cc2c([nH]1)sc1c3cc4[nH]c5c([nH]c6ccsc65)c4cc3sc21,-7.55515886,2.2986448,-63.60135791,11.10057117,-6.116926254
c1cc2[se]c3c4[nH]c5[se]c6c7[se]ccc7c7nsnc7c6c5c4[se]c3c2[nH]1,-8.18571548,1.74687304,-71.15116052,11.08976933,-6.661064184
C1=Cc2sc3c4nsnc4c4sc5c6sccc6sc5c4c3c2C1,-8.74860787,2.01395885,-64.02314793,11.97966592,-7.19287018
c1cc2sc3c4cc5sc6c(sc7ccc8n[se]nc8c76)c5cc4sc3c2s1,-8.82283902,1.7326715,-73.73869287,11.63792312,-7.433603177
c1ccc2c3c(sc2c1)-c1sc2c(c1C3)Cc1c-2sc2c1Cc1cc[nH]c1-2,-8.24520645,1.58054002,-69.92189858,11.22576592,-6.778810361
c1ccc2nc3c(ccc4sc5c6sc7[nH]c8c([nH]c9ccsc98)c7c6sc5c43)nc2c1,-8.72821801,1.59543411,-83.70560151,11.23312524,-7.257679571
c1cc2[nH]c3c4[nH]c5c6sc7c8sc9cc%10cc[se]c%10cc9c8sc7c6c6nsnc6c5c4sc3c2[nH]1,-8.39152348,1.61243072,-97.65001792,10.91683027,-7.199347309
C1=Cc2c([nH]c3c2sc2c3sc3c4sc5ccsc5c4sc23)CO1,-7.93753038,2.08483977,-66.09486384,11.29765926,-6.470394993
C1=Cc2sc3cc[nH]c3c2C1,-7.48376286,2.68746522,-29.66521906,12.39569557,-5.141511579
c1cc2c3c(c4nsnc4c2s1)Cc1c-3sc2c1sc1c3ccc4nsnc4c3sc21,-9.10837335,1.65665391,-82.5560411,11.88961959,-7.920233623
c1cc2sc3[nH]c4c5sc6c(sc7c8sc9ccsc9c8c8nsnc8c67)c5sc4c3c2[nH]1,-8.54407732,1.62628364,-88.41320311,11.19014865,-7.144095378
c1cc2cc3[se]c4c([nH]c5c6sc7ccsc7c6[se]c54)c3cc2[nH]1,-7.71291388,2.13935034,-62.87197179,11.10147731,-6.311634433
c1nnc2c(n1)c1[nH]c3c4ccsc4[nH]c3c1c1c2sc2c3sccc3sc21,-8.52013346,1.90465019,-74.68152398,11.47476901,-7.075255162
c1cc2c([nH]c3c4nsnc4c4[nH]c5c6sc7ccoc7c6sc5c4c23)o1,-8.48456681,1.95767252,-74.54563532,11.65385131,-6.912320646
c1ccc2c(c1)sc1c3[nH]c4cc5c(cc4c3sc21)c1sc2c([nH]c3ccsc32)c1c1nsnc51,-8.4811806,1.89800201,-91.64985045,11.26398978,-7.393321325
c1cc2sc3c4cc5sc6c([nH]c7c8ccc9nsnc9c8sc76)c5cc4c4nc5c6nsnc6c6nsnc6c5nc4c3c2s1,-9.12478269,1.74848733,-121.782191,11.57826104,-8.359891478
C1=CCc2c([nH]c3c4c([nH]c23)-c2sc3c(sc5c6nccnc6c6sc7c(ccc8nsnc87)c6c35)c2CO4)C1,-8.59804246,1.60178882,-107.5103172,11.18394091,-7.611547501
c1cc2cc3sc4c(c3cc2s1)Cc1cc[se]c1-4,-8.09486866,2.16511953,-46.76044031,11.86810136,-6.355383017
C1=Cc2sc3c4c(sc3c2C1)-c1sc2ccccc2c1C4,-8.29738003,1.91143695,-54.52593185,11.76700176,-6.67852193
C1=Cc2sc3c(c2CO1)Cc1c-3sc2c1sc1c2[nH]c2sc3ccsc3c21,-8.0617535,1.76277112,-73.51368353,11.11953588,-6.681055855
c1cc2[nH]c3cc4c(cc3c2[nH]1)sc1c4sc2c1sc1cc[se]c12,-7.84685564,2.14625688,-63.21804076,11.19162568,-6.362928466
C1=Cc2sc3[nH]c4c5c(sc4c3c2C1)-c1sc2[nH]ccc2c1OC5,-7.54299356,2.18278911,-65.61688227,11.10926058,-6.224151143
c1cc2c(s1)-c1[nH]c3[nH]c4cc5c(cc4c3c1C2)[nH]c1ccsc15,-7.4150427,2.30268147,-63.08669319,11.07524225,-6.192294213
c1cc2[se]c3c4nsnc4c4[nH]c5c(sc6[nH]c7cc[se]c7c65)c4c3c2s1,-8.29409114,1.89983123,-71.84965302,11.31856169,-6.804558332
c1cc2c([nH]c3[nH]c4ccc5sc6c([nH]c7ccc8n[se]nc8c76)c5c4c32)c2nsnc12,-8.72968812,1.77170393,-84.45360711,11.53582921,-7.533219759
c1cc2sc3c(c2s1)Cc1c-3sc2c1[se]c1c3sccc3sc21,-8.20614566,1.82170699,-61.00738783,11.43869866,-6.657900314
c1cc2sc3[nH]c4c(sc5c6nsnc6c6[nH]c7cc[se]c7c6c45)c3c2s1,-8.39300246,1.95353353,-72.19833314,11.46912482,-6.920878903
c1cc2[nH]c3c(sc4c3sc3c5nsnc5c5[nH]c6sccc6c5c34)c2[nH]1,-8.32691955,1.84957161,-72.5862996,11.35314983,-6.727321494
c1cc2[nH]c3c4[nH]c5c(c4sc3c2[nH]1)C1=C(C5)c2ccc3nsnc3c2C1,-8.35311868,1.65352428,-71.54360233,11.24569718,-6.813045839
c1ccc2c(c1)sc1c3sc4c(sc5ccc6[nH]ccc6c54)c3[se]c21,-8.07338132,2.1715228,-64.80809134,11.42396641,-6.640699989
c1cc2c(s1)C1=C(C2)c2c([nH]c3c2sc2c4sccc4sc32)C1,-7.71364334,2.19911844,-60.87101729,11.3037723,-6.454324212
c1cc2[nH]c3c4cc5[se]c6c(sc7cc[se]c76)c5cc4sc3c2[nH]1,-7.74628672,2.14220744,-62.86299016,11.08930973,-6.281458895
c1ccc2c(c1)CC1=C2CC2=C1Cc1c2sc2cc3cc[nH]c3cc12,-8.32758563,1.6378202,-63.60981092,11.3949694,-6.773279916
C1=Cc2c(c3nsnc3c3sc4c5[nH]c6c7ccccc7sc6c5sc4c23)C1,-8.69464556,1.88737168,-73.61154985,11.67046414,-7.294661769
c1cc2c([nH]1)c1nsnc1c1sc3c4sc5c([nH]c6cc[se]c65)c4[se]c3c21,-8.3254977,1.81965529,-71.85585285,11.30952751,-6.891966247
C1=Cc2[se]c3c([nH]c4c5[nH]c6c(c5sc43)CC3=C6Cc4ccsc43)c2C1,-7.95200287,1.62702676,-67.97566927,10.96045368,-6.573435313
c1cc2sc3c(sc4c5[nH]c6c(c5sc43)Cc3c-6c4c5sccc5sc4c4n[nH]nc34)c2s1,-8.17319328,1.89915777,-87.8989938,11.16851912,-7.118863335
c1cc2cc3sc4c(c3cc2[nH]1)Cc1c-4[se]c2c1[nH]c1ccsc12,-7.91933386,1.91000139,-62.7076538,11.16125259,-6.396578356
c1cc2[nH]c3c([nH]c4sc5c(sc6c7ccc8n[se]nc8c7[se]c65)c43)c2s1,-8.43608076,1.78437385,-71.83474536,11.29141859,-6.949336585
c1cc2c(s1)-c1[nH]c3cc4c(cc3c1C2)sc1c2sccc2sc41,-8.07917152,2.02382287,-63.01595832,11.42004715,-6.651030252
C1=Cc2[nH]c3c(c2C1)-c1sc2c([nH]c4sc5ccsc5c42)c1C3,-7.19647669,2.61361473,-60.90328526,11.15485791,-6.14789963
c1cc2c(s1)-c1sc3c([se]c4c3sc3ccc5sccc5c34)c1C2,-8.22934914,1.93852269,-62.6302711,11.51294687,-6.756660825
c1cc2c([nH]1)sc1c2sc2c3nsnc3c3sc4c([nH]c5cc[se]c54)c3c21,-8.42421749,1.94069314,-72.19923814,11.45398195,-6.859615429
c1cc2sc3c4[nH]c5c6cc7sccc7cc6[se]c5c4[se]c3c2[nH]1,-7.68757806,2.16279321,-62.86785268,11.09953713,-6.281188414
C1=Cc2sc3ccc4c(c3c2C1)Cc1c-4sc2ccccc12,-7.9915182,2.63198941,-56.1482416,11.87135421,-6.737354065
c1cc2sc3c(sc4c3sc3c5nc6c(ccc7nsnc76)nc5c5sc6ccsc6c5c34)c2s1,-8.94392618,1.83517744,-92.62147866,11.59332418,-7.806467113
c1cc2c(s1)-c1cc3c(cc1C2)-c1sc2c([nH]c4sccc42)c1C3,-7.92780123,2.1834893,-62.50216506,11.42243822,-6.50827054
c1cc2c(s1)-c1sc3c(sc4c3[nH]c3c5c(sc34)-c3cc4sc6c(sc7ccc8nsnc8c76)c4cc3OC5)c1C2,-8.71623033,1.53451394,-109.5365347,11.10523874,-7.745672764
c1cc2[nH]c3c([nH]c4sc5c6sc7ccsc7c6c6n[nH]nc6c5c43)c2s1,-7.97935916,2.09857397,-72.57925255,11.23910577,-6.588986356
